Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Brooklyn South,BKS15,4.000000000000000,2014.000000000000000,October,68.098421150960405,49.050621900370899,55.892828237413191,554.800583511208060
Brooklyn South,BKS18,4.000000000000000,2014.000000000000000,October,63.763827516136104,34.042505848775498,56.109078318842698,437.897098388320046
Bronx,BX01,4.000000000000000,2014.000000000000000,October,35.452190520665702,15.787371382050598,20.430748195219799,170.694549085672008
Bronx,BX02,4.000000000000000,2014.000000000000000,October,51.124582227653597,25.193380081732798,35.215999189815101,312.792642520919969
Bronx,BX03,4.000000000000000,2014.000000000000000,October,40.950979619518897,19.787382271694298,22.658955542069300,213.292790949617000
Bronx,BX04,4.000000000000000,2014.000000000000000,October,47.242428364797497,23.203175216182697,29.496587553216198,271.010133656513005
Bronx,BX05,4.000000000000000,2014.000000000000000,October,52.016875612050896,24.133642469994996,39.253332930010195,322.909253785264980
Bronx,BX06,4.000000000000000,2014.000000000000000,October,53.017464587369993,31.576803749012697,32.380384749350597,334.775928138785048
Bronx,BX07,4.000000000000000,2014.000000000000000,October,56.135130974357700,28.805706978517097,43.764522862220097,375.301821744707013
Bronx,BX08,4.000000000000000,2014.000000000000000,October,68.563817528482900,42.512192350362497,64.566361602639205,519.082367781574021
Bronx,BX09,4.000000000000000,2014.000000000000000,October,46.290850533122203,21.631415884944698,28.104804486359001,266.096836143970052
Bronx,BX10,4.000000000000000,2014.000000000000000,October,68.291102885814894,42.747851442946398,65.213496031343780,549.251134772842079
Bronx,BX11,4.000000000000000,2014.000000000000000,October,62.514955305272501,35.572193734573702,54.494090980595900,449.053727119099051
Bronx,BX12,4.000000000000000,2014.000000000000000,October,64.812423626945801,32.995167846435592,67.949787538593597,490.624801036812073
Manhattan,MN01,4.000000000000000,2014.000000000000000,October,76.969581433876002,42.210699256480297,63.027631314416801,482.467385315784043
Manhattan,MN02,4.000000000000000,2014.000000000000000,October,75.713610398996011,33.135611904988892,71.772642280556596,469.339820932126031
Manhattan,MN03,4.000000000000000,2014.000000000000000,October,58.643018486427799,40.707654117084495,34.064515433825498,411.314221071139002
Manhattan,MN04,4.000000000000000,2014.000000000000000,October,71.539964101460001,28.153543176244600,66.170330090996089,394.929590372129041
Manhattan,MN05,4.000000000000000,2014.000000000000000,October,68.686608221520899,25.351787899264995,53.021781101559597,355.980076776307044
Manhattan,MN06,4.000000000000000,2014.000000000000000,October,74.246172916300310,29.561764185477799,64.065598884460996,451.202155840323030
Manhattan,MN07,4.000000000000000,2014.000000000000000,October,76.068772567030493,35.408609177906101,66.162703195210597,476.925160111898094
Manhattan,MN08,4.000000000000000,2014.000000000000000,October,76.490904452006589,36.933821170865201,66.405410298808903,488.999521819168024
Manhattan,MN09,4.000000000000000,2014.000000000000000,October,62.324654383852895,53.182226699212904,35.531765143778102,468.338064018023033
Manhattan,MN10,4.000000000000000,2014.000000000000000,October,55.590983404877690,33.328660557115896,42.994342908759897,363.239034781901012
Manhattan,MN11,4.000000000000000,2014.000000000000000,October,51.753547652494795,38.384716199008196,23.344315502204498,318.342925692478047
Manhattan,MN12,4.000000000000000,2014.000000000000000,October,60.501822806804299,40.484513973054497,44.808434121436704,438.429869194898004
Queens East,QE07,4.000000000000000,2014.000000000000000,October,68.148838003297399,48.694347936155303,56.191133905775501,556.374597737693989
Queens East,QE08,4.000000000000000,2014.000000000000000,October,64.609251504644902,28.495596925645298,44.131310186678803,345.119762711221995
Queens East,QE10,4.000000000000000,2014.000000000000000,October,67.575701466571985,35.795208253515696,66.706572801926285,509.178692253523025
Queens East,QE11,4.000000000000000,2014.000000000000000,October,73.179355190231306,53.397685147966200,68.102658285013291,632.495018000974028
Queens East,QE12,4.000000000000000,2014.000000000000000,October,59.122796368303497,33.454054365415502,57.010034333791992,451.353239902534995
Queens East,QE13,4.000000000000000,2014.000000000000000,October,66.940635680318010,34.581325832170300,73.392521193378201,492.127930107808027
Queens East,QE14,4.000000000000000,2014.000000000000000,October,54.575203320815191,28.693753671007396,32.637859609082703,337.904179198582028
Queens West,QW01,4.000000000000000,2014.000000000000000,October,69.043057106655297,46.954190676321495,68.570280956557497,573.094147056162001
Queens West,QW02,4.000000000000000,2014.000000000000000,October,68.873174641923583,49.027689741304698,66.287732989123285,567.264558424976030
Queens West,QW03,4.000000000000000,2014.000000000000000,October,60.909218999952898,32.393556702198893,57.473857450223896,421.226246884370028
Queens West,QW04,4.000000000000000,2014.000000000000000,October,59.541460648627201,33.105248397180198,49.070348967660294,401.376533890981023
Queens West,QW05,4.000000000000000,2014.000000000000000,October,72.452322000235696,49.235973316626605,77.701982597053004,663.672334834905087
Queens West,QW06,4.000000000000000,2014.000000000000000,October,70.714471864021107,28.965347887835499,62.019144712924401,380.158588411330015
Queens West,QW09,4.000000000000000,2014.000000000000000,October,66.481829739977002,40.140990985343691,67.827776262140304,519.072579152350954
Staten Island,SI01,4.000000000000000,2014.000000000000000,October,68.862996944451993,39.345076725941496,70.672871638350500,527.990129730525950
Staten Island,SI02,4.000000000000000,2014.000000000000000,October,70.157828119465307,43.386296489199907,65.534231801296187,548.514043530092067
Staten Island,SI03,4.000000000000000,2014.000000000000000,October,72.094028960845193,48.614214049308593,74.345135881532599,602.273359958370065
Brooklyn North,BKN01,4.000000000000000,2015.000000000000000,October,59.068067621221900,49.625811239756302,39.118079506787097,416.260015690360035
Brooklyn North,BKN02,4.000000000000000,2015.000000000000000,October,65.990163532972701,30.912145292396097,49.698895914085504,358.809098368865023
Brooklyn North,BKN03,4.000000000000000,2015.000000000000000,October,49.780076793274404,32.838258358684392,30.628104677074596,298.833689123702015
Brooklyn North,BKN04,4.000000000000000,2015.000000000000000,October,56.148619570648393,34.273170135169998,46.650098809452096,375.702309668353053
Brooklyn North,BKN05,4.000000000000000,2015.000000000000000,October,49.415803080053493,27.332155805288100,32.002743938978291,296.838907622761042
Brooklyn North,BKN08,4.000000000000000,2015.000000000000000,October,60.532358394384694,45.032950974780405,44.368662024488707,436.022788743853027
Brooklyn North,BKN09,4.000000000000000,2015.000000000000000,October,53.148732589124499,28.539903489510500,39.336751355604896,307.921870089235995
Brooklyn North,BKN16,4.000000000000000,2015.000000000000000,October,45.090597094023295,25.866770794122800,26.302631287000896,252.303741525904002
Brooklyn North,BKN17,4.000000000000000,2015.000000000000000,October,58.945715851218701,29.532734325738797,58.143686978257001,390.528763392389010
Brooklyn South,BKS06,4.000000000000000,2015.000000000000000,October,77.789278756935090,45.516202229729799,77.341890506706591,555.911170650339045
Brooklyn South,BKS07,4.000000000000000,2015.000000000000000,October,70.938655268116094,45.726425192578198,71.420080386257894,602.541198904688031
Brooklyn South,BKS10,4.000000000000000,2015.000000000000000,October,73.371013911810891,58.124666566019997,73.210971898731003,660.116810912629035
Brooklyn South,BKS11,4.000000000000000,2015.000000000000000,October,68.046409803717211,49.917422920746297,63.100461548358190,547.021426243652968
Brooklyn South,BKS12,4.000000000000000,2015.000000000000000,October,61.205110864994296,55.314083978942797,37.540397397471594,446.223753311298026
Brooklyn South,BKS13,4.000000000000000,2015.000000000000000,October,58.845764466389895,38.546271653260796,41.916235256599400,412.635836471069013
Brooklyn South,BKS14,4.000000000000000,2015.000000000000000,October,60.283225885487099,32.750158319554103,50.193541880331296,378.271965271341003
Brooklyn South,BKS15,4.000000000000000,2015.000000000000000,October,68.080973705261897,49.555508421485598,60.695406002846298,550.150752235669074
Brooklyn South,BKS18,4.000000000000000,2015.000000000000000,October,62.963934116948991,33.743409624962901,57.244973608169595,422.805630423807031
Bronx,BX01,4.000000000000000,2015.000000000000000,October,34.934586668705293,16.989358760522698,19.793176195560200,166.649691546038014
Bronx,BX02,4.000000000000000,2015.000000000000000,October,51.032263465844700,27.867452505984200,40.637321986862702,307.603773719919047
Bronx,BX03,4.000000000000000,2015.000000000000000,October,40.784165583540101,22.364329367468795,26.418405554320699,209.695518854340008
Bronx,BX04,4.000000000000000,2015.000000000000000,October,47.429190219717398,25.658404164843699,34.035282936815790,270.013268047737085
Bronx,BX05,4.000000000000000,2015.000000000000000,October,51.528595965277901,26.502101153275099,42.562144876882293,313.702015973441974
Bronx,BX06,4.000000000000000,2015.000000000000000,October,53.039351012369700,32.095822316261099,34.127746958269299,326.277761591854016
Bronx,BX07,4.000000000000000,2015.000000000000000,October,55.746618752953800,31.175675482692498,49.047517597401196,364.846498183687004
Bronx,BX08,4.000000000000000,2015.000000000000000,October,68.300744556388096,44.249826172015695,70.328933659908685,506.308404393850026
Bronx,BX09,4.000000000000000,2015.000000000000000,October,46.979559703916294,24.119120724525800,31.844768110673499,270.855828939423986
Bronx,BX10,4.000000000000000,2015.000000000000000,October,67.490649853486502,42.389868438776297,68.946868416733608,530.176270865835022
Bronx,BX11,4.000000000000000,2015.000000000000000,October,61.153206700106693,35.073187371622197,56.194283907349394,423.478026789540024
Bronx,BX12,4.000000000000000,2015.000000000000000,October,64.204765293863190,33.803454136642294,73.228931064116708,473.588224832813012
Manhattan,MN01,4.000000000000000,2015.000000000000000,October,77.171802100050499,43.652269712552496,66.612445988587993,485.161507165576097
Manhattan,MN02,4.000000000000000,2015.000000000000000,October,76.044376850182402,36.162753167624295,75.022113237685488,466.767543534214042
Manhattan,MN03,4.000000000000000,2015.000000000000000,October,58.905321478726101,43.514153408935400,37.510516582323994,405.957729549682085
Manhattan,MN04,4.000000000000000,2015.000000000000000,October,72.282605008121109,31.532891678356098,72.930296610075587,398.884711380575993
Manhattan,MN05,4.000000000000000,2015.000000000000000,October,69.398756954006586,28.089324363690796,58.488008046024895,360.412796869546071
Manhattan,MN06,4.000000000000000,2015.000000000000000,October,74.954849509668293,32.551572332190901,71.104460392667605,456.669306664161013
Manhattan,MN07,4.000000000000000,2015.000000000000000,October,76.531180933944498,38.994476892928397,71.636108168590496,475.510541036904044
Manhattan,MN08,4.000000000000000,2015.000000000000000,October,76.657323480977993,38.940992155480004,72.458638368034002,482.934034698122048
Manhattan,MN09,4.000000000000000,2015.000000000000000,October,62.549124224940805,54.243073880244594,40.443686366285796,461.999449336235045
Manhattan,MN10,4.000000000000000,2015.000000000000000,October,55.387761456140595,37.094480644642701,45.463391492544403,355.450587424153071
Manhattan,MN11,4.000000000000000,2015.000000000000000,October,51.910200980468595,39.309992430725799,27.244362346917001,312.360252335214000
Manhattan,MN12,4.000000000000000,2015.000000000000000,October,60.832581215521493,42.928515360866598,50.930545191216289,432.555494952153992
Queens East,QE07,4.000000000000000,2015.000000000000000,October,67.718609702423308,49.134440622583298,60.450401199700799,541.837168996258129
Queens East,QE08,4.000000000000000,2015.000000000000000,October,64.002466445727904,28.257600791845100,43.461478168201801,336.750243851785058
Queens East,QE10,4.000000000000000,2015.000000000000000,October,66.878151386987412,36.018317117588396,65.816836716195596,493.566698427196059
Queens East,QE11,4.000000000000000,2015.000000000000000,October,72.774656256643595,53.287393673146688,71.632938799395603,616.879456275515054
Queens East,QE12,4.000000000000000,2015.000000000000000,October,58.620504944697700,34.215131164469099,60.194658096479500,439.644658317892038
Queens East,QE13,4.000000000000000,2015.000000000000000,October,65.905299773775695,34.643989602967395,70.939176768889908,471.212860159153990
Queens East,QE14,4.000000000000000,2015.000000000000000,October,54.497470575147602,29.942443245375198,34.151606534209101,335.242624997963048
Queens West,QW01,4.000000000000000,2015.000000000000000,October,68.766512655332605,48.423316987236497,73.887371607433408,559.619598493047079
Queens West,QW02,4.000000000000000,2015.000000000000000,October,68.333119672763701,51.249715252630594,68.567309992298590,548.380832491308070
Queens West,QW03,4.000000000000000,2015.000000000000000,October,59.991389533239996,32.102704075549397,56.071590190711596,406.365947115039035
Queens West,QW04,4.000000000000000,2015.000000000000000,October,59.186623345609597,33.941411232549491,49.530541660685905,394.489145339707022
Queens West,QW05,4.000000000000000,2015.000000000000000,October,72.233240894682794,49.462405791178000,78.690547408506589,622.754587244824961
Queens West,QW06,4.000000000000000,2015.000000000000000,October,70.729777100938904,30.072100992726700,63.215560976267298,377.715571662799050
Queens West,QW09,4.000000000000000,2015.000000000000000,October,65.924462486458694,40.948783930782298,69.996439217309387,503.840505872209008
Staten Island,SI01,4.000000000000000,2015.000000000000000,October,67.992771893623896,39.384385886412495,69.210111530527897,504.371500751081044
Staten Island,SI02,4.000000000000000,2015.000000000000000,October,69.852199739653301,44.620000646043501,67.626204923937806,537.909620262277031
Staten Island,SI03,4.000000000000000,2015.000000000000000,October,71.742961314903397,49.265170058335897,73.911216593962294,591.108410025593116
Brooklyn North,BKN01,4.000000000000000,2016.000000000000000,October,64.257224048792693,49.850187676016297,40.974414562463195,514.507748070809043
Brooklyn North,BKN02,4.000000000000000,2016.000000000000000,October,70.769019746391606,32.806220216168896,53.927671557942098,438.813278393522012
Brooklyn North,BKN03,4.000000000000000,2016.000000000000000,October,55.467254210214200,35.282333593811799,34.878217725107000,371.432538954956044
Brooklyn North,BKN04,4.000000000000000,2016.000000000000000,October,61.954113632056398,35.484373688848997,52.436895743912601,472.450860230480998
Brooklyn North,BKN05,4.000000000000000,2016.000000000000000,October,54.378580855615802,26.615718313743194,34.764809549209197,361.155909128086023
Brooklyn North,BKN08,4.000000000000000,2016.000000000000000,October,66.001968133682993,46.872502438687398,48.202841674178799,548.414691639316061
Brooklyn North,BKN09,4.000000000000000,2016.000000000000000,October,59.110560889403303,29.860133541673097,43.421703551829900,400.149332856828039
Brooklyn North,BKN16,4.000000000000000,2016.000000000000000,October,50.419921163384998,24.898661441620199,29.691985404424099,311.422548365401042
Brooklyn North,BKN17,4.000000000000000,2016.000000000000000,October,64.107388696432295,28.926162076612396,62.148999600139092,484.078245132043037
Brooklyn South,BKS06,4.000000000000000,2016.000000000000000,October,81.915385050061289,45.878101534024701,85.618461820451287,696.446729761495135
Brooklyn South,BKS07,4.000000000000000,2016.000000000000000,October,75.286006110503010,45.226130269626395,77.822456531246303,751.731915797181955
Brooklyn South,BKS10,4.000000000000000,2016.000000000000000,October,77.490254233205391,55.297451573965695,79.154624437230794,795.652031149718027
Brooklyn South,BKS11,4.000000000000000,2016.000000000000000,October,72.440478915816598,47.559148987773305,68.721250741329598,674.236633684221033
Brooklyn South,BKS12,4.000000000000000,2016.000000000000000,October,66.185394384299101,53.694032188950700,38.148092768584398,561.101285114409052
Brooklyn South,BKS13,4.000000000000000,2016.000000000000000,October,64.130630273069499,39.809268298245598,53.295598649534398,505.804681472442041
Brooklyn South,BKS14,4.000000000000000,2016.000000000000000,October,65.723356136000803,32.438532836937490,55.710424930833994,469.385441061185020
Brooklyn South,BKS15,4.000000000000000,2016.000000000000000,October,72.489142846109601,48.531088013910491,64.493779113517206,677.996428256130002
Brooklyn South,BKS18,4.000000000000000,2016.000000000000000,October,68.163008533076095,33.636040986897903,60.227010709097698,530.612508211763043
Bronx,BX01,4.000000000000000,2016.000000000000000,October,40.105203422788698,18.848781937013001,23.327213706090301,206.097130041592010
Bronx,BX02,4.000000000000000,2016.000000000000000,October,57.526460785280698,30.173734979898402,48.724646818971500,393.227944160908010
Bronx,BX03,4.000000000000000,2016.000000000000000,October,46.088025529816093,24.484878897575097,33.013420903444597,256.797563633018058
Bronx,BX04,4.000000000000000,2016.000000000000000,October,53.449546844032092,28.015830709486199,39.943236615949097,339.155695518844027
Bronx,BX05,4.000000000000000,2016.000000000000000,October,56.979907226786693,27.792824157881903,47.518325332113598,387.018628398010037
Bronx,BX06,4.000000000000000,2016.000000000000000,October,58.625839443951797,32.864712646044595,35.915510742057599,393.086327962977009
Bronx,BX07,4.000000000000000,2016.000000000000000,October,60.989226746405599,31.793056366740100,54.260728358217001,448.701652324781037
Bronx,BX08,4.000000000000000,2016.000000000000000,October,73.112299846879694,44.821682152448894,76.632872147327902,626.385695786540055
Bronx,BX09,4.000000000000000,2016.000000000000000,October,52.486423650154094,25.209515006226997,34.767418485068099,335.554157531187002
Bronx,BX10,4.000000000000000,2016.000000000000000,October,71.460647915576999,43.046889418268805,72.318888745307206,634.024787944765080
Bronx,BX11,4.000000000000000,2016.000000000000000,October,65.974840374023202,35.885019522708099,57.680451494322199,519.588636709028037
Bronx,BX12,4.000000000000000,2016.000000000000000,October,69.036533641564489,33.809445529424593,78.683886324075402,584.533601724794948
Manhattan,MN01,4.000000000000000,2016.000000000000000,October,81.059652882140298,44.000247234111498,72.580885792866795,609.280076595889000
Manhattan,MN02,4.000000000000000,2016.000000000000000,October,80.195272191297505,37.312735325958101,77.557802708362289,588.712423897904046
Manhattan,MN03,4.000000000000000,2016.000000000000000,October,64.427772083503484,44.441528059472702,40.675779666381601,509.180733612449046
Manhattan,MN04,4.000000000000000,2016.000000000000000,October,77.325913500677501,33.515453035827605,78.500688439253594,512.059516636506146
Manhattan,MN05,4.000000000000000,2016.000000000000000,October,74.534195232314190,31.648478689605795,57.411311549079301,457.838722811421007
Manhattan,MN06,4.000000000000000,2016.000000000000000,October,79.371914913058887,35.018365499482002,73.254489647399097,577.917257044298026
Manhattan,MN07,4.000000000000000,2016.000000000000000,October,80.663627348790186,41.362821369536192,75.326445502148189,596.305178195476060
Manhattan,MN08,4.000000000000000,2016.000000000000000,October,80.727149290014893,41.447216655999597,76.075259251761096,604.152254796100010
Manhattan,MN09,4.000000000000000,2016.000000000000000,October,67.787666579478710,53.971381853862802,45.944269329605795,575.644775274940002
Manhattan,MN10,4.000000000000000,2016.000000000000000,October,61.118841976140196,38.526322722634006,48.506067064092392,441.963033079679008
Manhattan,MN11,4.000000000000000,2016.000000000000000,October,57.434494904713596,40.999745252291298,30.738657933084902,394.097343805298067
Manhattan,MN12,4.000000000000000,2016.000000000000000,October,66.357383382995309,44.513547126672599,56.644439431883001,544.128316822964052
Queens East,QE07,4.000000000000000,2016.000000000000000,October,72.448726761740389,47.459736888035600,65.626998142523604,677.463660280769091
Queens East,QE08,4.000000000000000,2016.000000000000000,October,69.096747481994797,28.402256214899396,47.347301319977689,420.858108942623062
Queens East,QE10,4.000000000000000,2016.000000000000000,October,72.792474921988699,37.052408081428098,73.530657791735095,622.503023107287049
Queens East,QE11,4.000000000000000,2016.000000000000000,October,76.934700962425893,52.255245576940396,80.362037623896398,762.958419577733025
Queens East,QE12,4.000000000000000,2016.000000000000000,October,63.798578374616596,34.468962897323998,65.035092575473286,543.261221431755075
Queens East,QE13,4.000000000000000,2016.000000000000000,October,71.303185310680107,35.625632046491994,79.625281219516594,597.238080884666033
Queens East,QE14,4.000000000000000,2016.000000000000000,October,60.644934297607101,30.604017096798298,40.205846318047499,427.477864118977038
Queens West,QW01,4.000000000000000,2016.000000000000000,October,73.483061305899284,49.444606040793900,79.789984410352290,696.923517368551984
Queens West,QW02,4.000000000000000,2016.000000000000000,October,72.779048431029707,52.511649193888296,74.876560421077301,671.474641108957030
Queens West,QW03,4.000000000000000,2016.000000000000000,October,65.032175232813501,31.381539894692299,62.972993168627198,500.517092868801001
Queens West,QW04,4.000000000000000,2016.000000000000000,October,64.463137346683212,33.125747431290996,58.295814819110198,489.003428610839023
Queens West,QW05,4.000000000000000,2016.000000000000000,October,76.819780706323399,48.099479115321493,85.824085653870796,765.734493362239050
Queens West,QW06,4.000000000000000,2016.000000000000000,October,75.157457188259500,30.286653644382799,69.647306907051700,467.929622620520036
Queens West,QW09,4.000000000000000,2016.000000000000000,October,71.065302406258212,40.972749382841599,78.964022588528110,632.075022694585073
Staten Island,SI01,4.000000000000000,2016.000000000000000,October,73.080362129721706,39.341822646631499,69.171495003889589,636.992766985136086
Staten Island,SI02,4.000000000000000,2016.000000000000000,October,74.627334626978495,45.473877095944594,71.044908847573481,686.920545835185067
Staten Island,SI03,4.000000000000000,2016.000000000000000,October,76.089549871720095,47.201561623842196,76.392527758258709,736.674858482380955
Brooklyn North,BKN01,4.000000000000000,2017.000000000000000,October,64.100884042498691,52.837116706429292,44.307415712322594,504.664400014324031
Brooklyn North,BKN02,4.000000000000000,2017.000000000000000,October,70.300556964015399,33.645925993854895,55.009806769322203,426.907700850129061
Brooklyn North,BKN03,4.000000000000000,2017.000000000000000,October,54.968926446367092,37.189654811903097,39.209712988621902,360.350805351272982
Brooklyn North,BKN04,4.000000000000000,2017.000000000000000,October,61.550738766549799,37.351084288141998,55.910971993545495,460.294446369920024
Brooklyn North,BKN05,4.000000000000000,2017.000000000000000,October,54.544054712437195,26.401393006405197,39.046321402569504,360.596063121212012
Brooklyn North,BKN08,4.000000000000000,2017.000000000000000,October,66.233364568752606,49.038693889664593,52.068557645348996,550.215019761114036
Brooklyn North,BKN09,4.000000000000000,2017.000000000000000,October,59.466451963609003,30.977719250534697,47.334358349617098,397.068932002771078
Brooklyn North,BKN16,4.000000000000000,2017.000000000000000,October,49.896816814830501,24.784419675137201,32.409884332439795,303.807568455879050
Brooklyn North,BKN17,4.000000000000000,2017.000000000000000,October,63.710032437555896,27.704034781992203,66.796125251439307,474.440128278650036
Brooklyn South,BKS06,4.000000000000000,2017.000000000000000,October,82.290374198174305,46.842882928375396,85.544266460570199,710.089853763131032
Brooklyn South,BKS07,4.000000000000000,2017.000000000000000,October,74.677992960237006,62.278957870489499,75.379592217053315,700.866937167027004
Brooklyn South,BKS10,4.000000000000000,2017.000000000000000,October,77.833786329221397,56.199465484957798,90.542229535643386,801.256418032569968
Brooklyn South,BKS11,4.000000000000000,2017.000000000000000,October,72.324446663067192,45.154594602033292,72.292166127843799,657.646375093479037
Brooklyn South,BKS12,4.000000000000000,2017.000000000000000,October,66.015507959164594,50.259166704297101,42.319131320742194,555.208826594795028
Brooklyn South,BKS13,4.000000000000000,2017.000000000000000,October,64.588392312137998,39.655383968645303,49.896008594348295,518.862606529059008
Brooklyn South,BKS14,4.000000000000000,2017.000000000000000,October,65.743920058848204,32.302035074147895,55.597069646014695,475.601910385008011
Brooklyn South,BKS15,4.000000000000000,2017.000000000000000,October,71.971367214056102,46.311844469924502,68.124734712143194,661.291500199297047
Brooklyn South,BKS18,4.000000000000000,2017.000000000000000,October,67.694969815127507,33.768966442622698,66.065824174253791,515.292816140981017
Bronx,BX01,4.000000000000000,2017.000000000000000,October,39.312901918666398,17.989326941168198,24.570366684423000,199.350772173544016
Bronx,BX02,4.000000000000000,2017.000000000000000,October,56.916754329062499,31.683690038530198,55.204726943151101,378.696128056123996
Bronx,BX03,4.000000000000000,2017.000000000000000,October,44.972916946915895,23.070851592239396,34.572823647443300,245.602159224160005
Bronx,BX04,4.000000000000000,2017.000000000000000,October,53.109896569776296,26.842899244712999,45.549245529326299,332.539511964666019
Bronx,BX05,4.000000000000000,2017.000000000000000,October,56.636470842905297,26.065959727257898,52.146877970704395,380.274754825054004
Bronx,BX06,4.000000000000000,2017.000000000000000,October,58.165516522956899,32.634862405656094,43.150951443837300,387.464935355333012
Bronx,BX07,4.000000000000000,2017.000000000000000,October,60.444803824053501,31.225238477418898,59.354741368533801,435.670265752674027
Bronx,BX08,4.000000000000000,2017.000000000000000,October,72.759541396661803,42.754770467659306,80.707466207312208,614.099976987777040
Bronx,BX09,4.000000000000000,2017.000000000000000,October,52.104186445476294,24.601403745056697,38.263420362902998,329.087266767356027
Bronx,BX10,4.000000000000000,2017.000000000000000,October,71.406585540402602,41.681191066545203,73.255530625302498,633.453742490279069
Bronx,BX11,4.000000000000000,2017.000000000000000,October,65.693669623625013,31.761856544251998,62.870525140330507,514.944545381665080
Bronx,BX12,4.000000000000000,2017.000000000000000,October,68.565019042679182,33.046958411469596,80.455828743138099,571.610330531680006
Manhattan,MN01,4.000000000000000,2017.000000000000000,October,81.024242314262807,46.759905118196599,73.660331164692806,596.571437451866018
Manhattan,MN02,4.000000000000000,2017.000000000000000,October,80.660383023568485,39.042036502020494,84.639840788532297,597.755345927267058
Manhattan,MN03,4.000000000000000,2017.000000000000000,October,64.663004453870400,43.175720680100000,43.308534257589699,513.996005254668034
Manhattan,MN04,4.000000000000000,2017.000000000000000,October,77.475797196568692,34.280054091051994,83.628554534810206,510.392128315328023
Manhattan,MN05,4.000000000000000,2017.000000000000000,October,74.196354666092304,30.690755353850800,60.239494253959400,450.052078174445057
Manhattan,MN06,4.000000000000000,2017.000000000000000,October,79.144670100344200,34.144247370177403,75.502715144360195,570.581727859421107
Manhattan,MN07,4.000000000000000,2017.000000000000000,October,80.935532257328902,41.038732276806691,82.623225137110680,601.701281242016080
Manhattan,MN08,4.000000000000000,2017.000000000000000,October,80.922129125620899,41.415243224144298,80.300386167023106,608.423775457589045
Manhattan,MN09,4.000000000000000,2017.000000000000000,October,67.989911588070598,56.327998883017401,47.649362215705096,568.058499792713974
Manhattan,MN10,4.000000000000000,2017.000000000000000,October,61.019951340590296,39.764539550129399,54.933602129261203,439.458115659040004
Manhattan,MN11,4.000000000000000,2017.000000000000000,October,57.312899631899988,41.202956958720499,32.404785847065298,385.851880658604045
Manhattan,MN12,4.000000000000000,2017.000000000000000,October,66.086758780858901,43.354140757445897,56.530532087935100,540.569890404569037
Queens East,QE07,4.000000000000000,2017.000000000000000,October,72.303352291877886,47.409199382899800,69.837063934395303,668.892525198241060
Queens East,QE08,4.000000000000000,2017.000000000000000,October,68.782409648583510,28.290046310525099,51.460836460914500,412.409134214961057
Queens East,QE10,4.000000000000000,2017.000000000000000,October,73.055020882999912,37.467363388643697,83.167613894845999,605.679835234692973
Queens East,QE11,4.000000000000000,2017.000000000000000,October,76.968267882848792,51.413891349001894,80.699415243895700,765.975704130950135
Queens East,QE12,4.000000000000000,2017.000000000000000,October,63.145689136649295,34.486069830076900,70.532573584401604,524.417549506449063
Queens East,QE13,4.000000000000000,2017.000000000000000,October,70.914710713922602,35.203836833889397,84.040330396631902,583.367685580990042
Queens East,QE14,4.000000000000000,2017.000000000000000,October,60.946348760650999,31.123991881712399,44.945176391291895,429.860042555913026
Queens West,QW01,4.000000000000000,2017.000000000000000,October,73.291356872436396,49.117249556626902,83.510646473798502,687.224412808108127
Queens West,QW02,4.000000000000000,2017.000000000000000,October,72.321892108328186,52.031469692105397,79.207635308301207,653.201133407095995
Queens West,QW03,4.000000000000000,2017.000000000000000,October,64.721097245981994,32.692930347664898,66.469741325627595,489.956887549067062
Queens West,QW04,4.000000000000000,2017.000000000000000,October,65.524657784009989,34.350815840739898,66.552052033968209,505.472617242322031
Queens West,QW05,4.000000000000000,2017.000000000000000,October,76.928583738804406,49.305109336627893,97.510318460441098,774.074352190400987
Queens West,QW06,4.000000000000000,2017.000000000000000,October,74.706956248055391,29.488211945837300,75.769331628852285,454.508078644668046
Queens West,QW09,4.000000000000000,2017.000000000000000,October,70.670000867804504,41.736880134966100,82.114464334370297,610.210220526219018
Staten Island,SI01,4.000000000000000,2017.000000000000000,October,72.543856143943586,38.388331888768505,79.566440527253491,615.430245446196068
Staten Island,SI02,4.000000000000000,2017.000000000000000,October,74.323389314122394,42.932294965705296,76.943763808895483,676.375680209193092
Staten Island,SI03,4.000000000000000,2017.000000000000000,October,76.235760028289491,46.629902546213700,84.941252555796694,735.972173978081059
Brooklyn North,BKN01,4.000000000000000,2018.000000000000000,October,63.540366688540402,51.127829781292704,43.693870013270995,491.593843708296049
Brooklyn North,BKN02,4.000000000000000,2018.000000000000000,October,70.356881700266101,33.618186753088196,56.743256992029593,418.051620102854997
Brooklyn North,BKN03,4.000000000000000,2018.000000000000000,October,54.288389136373389,36.487940300930703,41.048764336446894,350.055061988568980
Brooklyn North,BKN04,4.000000000000000,2018.000000000000000,October,61.296108025624093,35.407237290077695,61.783628451151394,452.834763567894015
Brooklyn North,BKN05,4.000000000000000,2018.000000000000000,October,53.595661086965301,23.938938160902701,41.351072467997895,348.186635875620993
